Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,modular_ratio,class
0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.681707,0.182426,-1.025969,-0.060642,-0.601815,F
0.068573,-0.197025,0.032912000000000004,0.615571,0.08296100000000001,2.349606,0.333428,-0.812283,-0.060642,2.035533,A
0.117948,-0.291239,0.306755,0.255993,0.17234000000000002,0.813187,0.371178,-0.5261779999999999,0.219991,0.638308,A
-0.128929,0.383963,0.23207,1.248675,0.261718,0.356414,-0.006326,0.698507,0.219991,0.459976,A
0.451232,-0.26768600000000004,0.335206,-0.8313360000000001,0.261718,-1.346105,-6.046392,-0.981586,-2.399252,-1.038585,A
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,0.480988,0.333428,0.315442,1.24898,0.34973200000000004,X
-0.128929,-0.040001,0.057807,0.557894,0.261718,-0.474083,0.446679,1.225966,1.997335,-0.534234,X
0.043885,0.195534,0.260522,-0.393821,0.261718,0.688613,0.220177,-0.52177,-0.154186,0.616838,G
0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.14879,0.182426,0.429235,-0.029461,0.146844,A
0.438888,0.195534,0.14315999999999998,-0.809435,0.261718,-0.723232,0.144676,-0.726525,-0.372457,-0.613425,F
0.229043,-0.354049,0.182281,0.210878,0.261718,1.768258,0.220177,-0.587666,-0.372457,1.590277,A
-0.202992,0.36826,0.388552,0.915832,0.17234000000000002,-0.183409,0.220177,0.818145,0.656532,-0.17856,D
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.266459,0.295677,0.540971,0.500624,-0.285681,E
0.266074,0.211237,0.114709,0.937882,0.261718,0.480988,0.257927,-0.560193,-1.49499,0.417494,A
0.068573,-0.197025,0.032912000000000004,0.615571,0.08296100000000001,0.937762,0.408929,0.175534,0.40708,0.738028,A
0.512951,-0.008597,-0.045329,-1.738144,-1.525845,1.35301,0.748682,-0.165498,-0.43482,0.886885,A
0.056229,-0.291239,0.239183,0.767954,0.17234000000000002,0.190314,0.937434,0.614167,0.438262,-0.219619,A
0.09326,-0.3854530000000001,0.352988,0.546705,0.261718,-0.05883500000000001,0.408929,0.429565,0.064084,-0.157415,A
-0.22768,0.250492,0.207175,-0.481276,0.261718,-1.470679,0.333428,0.400054,0.812439,-1.367497,E
0.006853,0.407516,0.274747,-0.083803,0.261718,0.190314,0.52218,0.056673,1.093072,-0.008232999999999999,H
-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,-0.391033,-0.081827,0.6063430000000001,-0.216549,-0.191435,F
0.451232,-0.26768600000000004,0.335206,-0.8313360000000001,0.261718,-1.2630549999999998,0.069175,-2.626498,-2.804611,-1.055125,A
0.192011,0.242641,0.164499,0.5767220000000001,0.261718,0.522513,0.220177,0.284571,-0.43482,0.468463,A
-0.104241,0.022808,0.377883,1.279945,0.17234000000000002,-0.01731,0.069175,1.000242,2.028517,0.06452000000000001,X
0.105604,-0.087108,0.367214,1.522618,0.261718,0.06573999999999999,-0.006326,1.599071,0.40708,0.185674,A
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,-0.6401819999999999,0.295677,0.858626,2.340331,-0.614401,X
0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.564038,0.333428,-0.531866,-0.185368,0.426451,A
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-1.138481,0.182426,-0.014194,0.718895,-1.008664,G
0.006853,0.407516,0.274747,-0.083803,0.261718,-0.764757,0.408929,0.162273,0.375899,-0.772408,H
0.09326,-0.102811,0.01513,-1.203774,0.08296100000000001,-0.224934,0.220177,-1.47031,-0.185368,-0.204816,A
-0.314087,-0.157769,0.043581,1.051505,0.17234000000000002,0.190314,0.484429,1.44635,1.217798,0.029957,E
-3.498799,19.470188,0.256965,0.105669,-4.9222150000000005,-1.346105,0.031425,0.8969520000000001,-2.929337,-1.129131,A
-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.474083,0.220177,0.737338,0.375899,-0.422134,F
-0.314087,-0.040001,0.303198,1.37665,0.17234000000000002,0.14879,-0.006326,0.955451,1.436069,0.258957,X
0.438888,-0.047852,0.388552,0.873551,-1.078955,-0.266459,0.144676,1.44868,-0.247731,-0.19856,A
0.290762,0.156278,0.136047,1.401386,0.08296100000000001,-0.515608,0.182426,1.331527,0.18881,-0.439915,A
-0.128929,0.022808,0.19295,0.837775,0.261718,1.35301,0.597681,-1.174109,-0.559546,0.978527,A
-0.153617,-0.087108,0.299642,0.689629,0.261718,0.231839,-0.006326,0.35980500000000004,0.18881,0.338702,F
0.15498,0.595945,0.036468,-0.126143,0.261718,-0.183409,0.52218,-0.277544,-0.091823,-0.325946,A
0.192011,0.085618,0.278304,-1.347355,0.261718,-1.055431,0.55993,0.5892569999999999,-0.216549,-1.107938,F
0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.30798400000000004,-0.081827,-0.06665399999999999,0.18881,-0.110027,A
0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,2.225032,-2.9131080000000003,-2.09669,-2.180982,-1.415103,A
0.019197,-0.016447999999999997,-3.210528,-0.310423,0.261718,0.356414,0.295677,0.873692,0.126447,0.275063,A
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.8062819999999999,-1.063338,0.71701,1.404887,-0.015526,I
0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,-0.01731,0.069175,0.449,0.344717,0.078733,A
-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,0.771662,-3.177361,-2.619877,-2.9917,-1.220208,E
0.883267,-0.314793,0.086258,-1.3378370000000002,0.976743,-0.598658,-1.063338,-1.559116,0.562987,0.241996,I
0.117948,0.289748,0.392108,-1.747095,0.261718,0.024215,0.52218,0.998553,-0.154186,-0.117706,A
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-1.138481,-1.365341,-0.107834,0.968347,-0.169543,I
-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,1.35301,-0.119577,0.301559,1.779065,1.536174,X
0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,-0.889332,0.257927,-0.150703,0.095265,-0.8199290000000001,C
0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,-0.224934,0.484429,-0.807022,0.157628,-0.343197,E
0.105604,-0.149918,0.438342,0.934659,0.261718,0.813187,0.484429,0.744696,-0.154186,0.568364,A
-0.38815,0.321153,0.107596,0.886232,0.351096,0.979286,0.295677,-0.002971,-0.341275,0.851334,F
-3.498799,-0.401156,0.352988,0.786513,-4.9222150000000005,0.813187,0.333428,-0.08018600000000001,-0.403638,0.672955,A
0.192011,0.242641,0.164499,0.5767220000000001,0.261718,-0.889332,0.295677,-0.339071,-0.8401790000000001,-0.8297899999999999,A
-0.252367,0.28189699999999995,0.146717,-0.082938,0.261718,0.190314,0.6354310000000001,-0.670745,0.687713,-0.057382,E
0.17966700000000002,-0.047852,0.274747,-0.605223,0.261718,0.771662,0.899684,-1.587987,-0.621908,0.30101700000000003,F
-0.178304,0.258344,-0.12357,0.22830300000000006,0.08296100000000001,2.64028,0.52218,-1.727681,-1.183175,2.167923,F
0.944986,0.132725,0.136047,0.564936,0.17234000000000002,0.397939,0.333428,-0.122609,-0.278912,0.296725,A
0.080916,0.203385,0.310311,0.26951,0.261718,0.771662,0.55993,-0.401142,0.31353600000000004,0.495394,H
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-0.01731,-0.157328,-1.23616,-0.060642,0.202069,E
-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,0.937762,0.55993,-0.528275,0.032902,0.642876,A
0.883267,-0.314793,0.086258,-1.3378370000000002,0.976743,-0.930856,-1.516343,1.2404110000000002,1.623157,0.153366,I
0.57467,-0.134216,0.160942,1.252465,0.976743,-0.972381,-1.478592,-0.115853,0.4694430000000001,0.128955,I
0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.2630549999999998,-0.157328,-2.602636,-1.682078,-0.936333,E
-0.091897,0.258344,0.445454,1.643582,0.08296100000000001,0.14879,0.484429,1.350108,-0.091823,0.004015,W
-3.498799,-0.5660310000000001,0.139604,-5.440122,0.976743,-1.512204,-1.28984,-0.314919,1.342524,-0.590616,I
-0.474557,0.446772,-3.210528,-0.7161609999999999,0.351096,3.719926,0.446679,-1.297766,-1.058449,3.171452,A
0.068573,0.06991499999999999,-0.002652,-1.1498270000000002,-1.257711,0.771662,0.333428,1.030413,-0.341275,0.6260359999999999,F
0.142636,-0.000745,0.153829,0.955845,0.261718,0.439463,0.484429,0.906388,0.157628,0.24642,F
0.019197,-0.040001,0.288973,-0.042597,0.261718,-1.013906,0.069175,0.8907010000000001,0.095265,-0.8420139999999999,F
-0.289399,-0.424709,0.107596,0.666147,0.17234000000000002,1.020811,-0.044076,-0.169439,0.18881,1.081214,E
-0.215336,0.250492,0.4739060000000001,1.1870889999999998,0.17234000000000002,2.515706,0.257927,-0.7261569999999999,0.7500760000000001,2.281036,X
0.204355,-0.275537,0.360101,-0.278884,0.261718,-0.598658,0.257927,0.7306010000000001,0.18881,-0.555898,A
-0.104241,-0.314793,0.6659510000000001,-0.06411,0.17234000000000002,-1.013906,0.144676,0.407723,0.282354,-0.8478969999999999,C
0.63639,-0.063555,0.132491,-0.6317189999999999,0.976743,-0.930856,-1.1010879999999998,-1.7292919999999998,-0.060642,-0.111329,I
8.314263,-0.087108,0.527252,0.6596420000000001,-3.134652,-1.013906,1.012935,2.838959,-2.742249,-1.263148,E
0.019197,0.093469,0.4739060000000001,1.897295,0.17234000000000002,0.771662,0.371178,1.273747,1.872609,0.60248,X
-0.128929,0.289748,0.235627,1.057473,0.17234000000000002,0.14879,0.673182,0.186154,0.375899,-0.116295,E
0.080916,0.203385,0.310311,0.26951,0.261718,-0.6401819999999999,0.257927,0.977876,0.18881,-0.5692550000000001,H
-0.042522,-0.29909,0.182281,1.151314,0.261718,-0.349509,0.220177,1.080525,0.375899,-0.31758000000000003,A
-0.104241,-0.456114,0.484575,0.143802,0.261718,0.564038,0.597681,-0.470242,0.064084,0.298824,F
0.019197,-0.087108,0.292529,0.240776,0.17234000000000002,0.480988,0.371178,-0.076555,0.064084,0.34994899999999995,A
0.142636,-0.330495,0.299642,0.418282,0.17234000000000002,-0.681707,-0.081827,0.018852,-0.154186,-0.444568,A
0.117948,0.321153,-3.210528,0.642753,0.351096,2.764855,0.597681,-1.114891,-1.151994,2.213287,A
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.557133,0.069175,0.485443,-0.216549,-0.422833,F
0.031541,-0.346197,-0.009765,1.029902,0.08296100000000001,-0.432558,0.031425,-0.30332800000000004,-0.43482,-0.28788800000000003,A
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-1.30458,0.295677,-1.416529,-0.43482,-1.207574,E
0.068573,0.289748,0.107596,1.267115,0.261718,0.356414,0.55993,1.1026,-0.060642,0.127339,A
-0.696746,-0.055704,-3.210528,0.628849,0.261718,2.017408,0.220177,-0.672085,-0.466001,1.830102,W
-0.042522,0.7529680000000001,-0.109344,1.041241,-1.347089,2.141982,1.050686,-0.258012,-0.497183,1.383484,F
0.4142,-0.173471,0.392108,-0.13088699999999998,0.261718,-0.30798400000000004,0.182426,0.001727,-0.372457,-0.250143,F
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,0.937762,0.182426,-0.5371670000000001,-0.123005,0.872491,D
-0.277055,0.038511,0.42056,3.987152,0.17234000000000002,1.643684,0.6354310000000001,1.802545,1.966154,1.229745,X
0.229043,-0.000745,0.171611,-0.002793,0.261718,-0.10036,-0.232828,-0.598384,-0.497183,0.17093,A
0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,0.107265,0.257927,-1.221541,-0.559546,0.076865,A
0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,-0.391033,-0.7613340000000001,-0.02493,-0.902542,-1.571808,A
0.043885,0.407516,-0.120014,0.281743,0.261718,-0.557133,0.597681,-0.35173000000000004,-0.43482,-0.691759,A
-0.042522,0.187683,0.224957,0.290963,0.261718,-0.349509,0.182426,0.849773,0.001721,-0.290588,A
0.15498,-0.3854530000000001,0.381439,0.314237,0.261718,-0.14188399999999998,0.446679,0.298356,0.18881,-0.250722,F
-0.240024,-0.424709,0.089814,1.094532,0.261718,0.397939,0.220177,0.6022460000000001,0.4694430000000001,0.354916,A
-0.042522,-0.11066199999999997,0.40989,1.097277,0.261718,0.397939,0.484429,1.485764,0.594169,0.206493,A
-0.042522,-0.322644,0.310311,0.287293,0.261718,-0.432558,0.295677,0.89802,0.095265,-0.435358,F
-0.128929,0.289748,0.235627,1.057473,0.17234000000000002,-0.847807,0.220177,-0.10931,-0.403638,-0.765717,E
0.809204,-0.09496,0.118265,0.987502,0.976743,-1.138481,-1.1010879999999998,0.8270569999999999,1.716702,-0.326392,I
0.266074,0.211237,0.114709,0.937882,0.261718,-0.183409,0.710932,1.333372,0.157628,-0.416118,A
-0.030178,0.093469,0.235627,1.206186,0.261718,0.314889,0.182426,0.968886,0.62535,0.330335,A
0.241386,-0.322644,0.310311,0.49055,0.261718,0.522513,1.352689,-0.5987520000000001,-0.497183,-0.143793,A
0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,1.311485,0.295677,0.076943,0.219991,1.13815,A
0.648733,-0.197025,0.029355000000000006,0.335213,-0.185173,-1.096956,-0.987837,0.277096,1.373706,-0.32057,I
-0.116585,0.203385,5.49199,1.852806,-1.436467,1.477585,0.182426,1.224276,0.375899,1.354359,A
-0.190648,-0.063555,0.441898,1.289493,0.261718,2.058932,0.220177,-0.472902,0.157628,1.858263,E
-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-3.007099,-0.044076,1.81035,-1.7132599999999998,-2.631092,A
0.364825,-0.149918,0.171611,0.04277,0.261718,-0.515608,-0.157328,0.030016,-0.154186,-0.267454,F
-0.104241,-0.07925700000000001,0.011573,0.220903,0.261718,0.605563,0.484429,0.277814,0.40708,0.381473,A
0.105604,-0.377602,0.260522,0.107578,0.261718,0.356414,0.106925,-0.042171,-0.310094,0.37582,F
0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,-0.474083,-1.365341,1.682519,2.153242,0.548316,I
-3.498799,-0.369751,0.552147,0.331573,-4.9222150000000005,0.647088,0.861934,-0.176448,-0.216549,0.211291,E
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.681707,0.069175,-0.645388,-0.185368,-0.536778,A
0.266074,-0.16562000000000002,0.32098000000000004,0.483299,0.17234000000000002,0.564038,0.257927,0.451757,0.095265,0.489126,A
0.15498,0.336855,0.068476,0.021525,0.261718,-0.681707,0.106925,-0.389455,-0.247731,-0.561009,A
-0.017834,-0.354049,0.42056,-0.176032,0.261718,0.190314,0.144676,-0.605218,-0.372457,0.217415,F
0.13029200000000002,-0.071406,0.214288,0.915742,0.261718,-0.183409,0.069175,0.289211,-0.497183,-0.07702,A
-0.363462,-0.189174,0.641057,0.681245,0.17234000000000002,-0.05883500000000001,0.257927,0.687635,0.594169,-0.068062,C
0.241386,-0.126364,0.417003,0.096091,0.17234000000000002,-0.05883500000000001,0.6354310000000001,0.393142,0.500624,-0.240342,A
-0.22768,0.289748,-0.006209,0.395814,0.261718,0.522513,0.182426,1.346361,0.718895,0.492549,A
-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,-1.013906,-0.308329,1.714205,0.812439,-0.648119,E
0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,-0.889332,0.106925,-2.914933,-2.711067,-0.743608,A
-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,1.43606,0.333428,0.192018,0.937165,1.22186,E
0.13029200000000002,-1.6494939999999998,-3.210528,-2.636061,-2.419627,0.937762,0.975185,0.802516,-0.559546,0.400219,A
0.019197,0.289748,-0.116457,1.524856,-0.542686,-0.05883500000000001,0.371178,0.8356379999999999,-0.185368,-0.13933199999999998,F
0.006853,0.407516,0.274747,-0.083803,0.261718,-0.8062819999999999,-0.459331,-0.940192,0.126447,-0.374516,H
-0.277055,-1.963541,0.616162,0.4378260000000001,0.17234000000000002,0.688613,0.446679,0.100338,-0.154186,0.476865,D
-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,0.397939,0.408929,-0.597626,-0.123005,0.250868,A
0.117948,0.6273489999999999,0.075589,0.831628,0.261718,-0.30798400000000004,-0.006326,1.247963,0.157628,-0.158524,A
0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.14188399999999998,0.295677,-0.177302,0.251173,-0.160706,A
-0.141273,-1.201976,0.6126050000000001,-0.518872,0.17234000000000002,-0.930856,0.144676,0.451194,0.251173,-0.800532,D
-0.091897,-0.189174,0.345875,0.235912,0.261718,0.231839,0.333428,0.189823,0.718895,0.141479,A
-0.215336,0.776522,0.5023569999999999,-1.289141,-0.721442,1.0623360000000002,0.371178,0.34586500000000003,0.594169,0.881942,A
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.515608,0.295677,0.925104,0.656532,-0.493753,A
0.241386,0.203385,0.125378,-1.422726,-1.347089,-1.096956,-0.157328,-1.480251,-2.55516,-0.7973140000000001,F
0.15498,0.23479,0.210732,0.643738,0.17234000000000002,0.854712,0.333428,0.667928,-0.590727,0.737003,A
-0.042522,-0.463965,0.392108,0.22699,0.261718,-0.557133,0.748682,0.164156,0.812439,-0.7635109999999999,E
-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,-0.14188399999999998,2.409701,-0.639991,-0.060642,-0.6222489999999999,F
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.183409,-1.138838,1.079787,0.999528,0.6843819999999999,I
0.142636,-0.000745,0.153829,0.955845,0.261718,-0.224934,-0.232828,0.699808,0.18881,0.047474,F
0.512951,-0.306942,0.061363,1.371548,0.976743,-1.22153,-1.063338,0.740173,0.375899,-0.4109100000000001,I
0.056229,-0.291239,0.239183,0.767954,0.17234000000000002,-0.30798400000000004,0.7864329999999999,0.410713,0.344717,-0.562467,A
-0.240024,0.117022,0.235627,0.902912,0.17234000000000002,-1.055431,0.333428,1.972779,0.937165,-1.005614,E
0.17966700000000002,-0.330495,0.530808,-0.314183,0.08296100000000001,-0.349509,0.144676,0.15805999999999998,-0.154186,-0.275278,A
-3.498799,13.895848,-3.210528,-0.378275,-4.9222150000000005,-1.844403,-8.57567,3.4237900000000003,-3.802418,-5.5341239999999985,D
0.068573,-0.087108,0.470349,-0.099617,0.17234000000000002,1.186911,1.163937,-0.16136199999999998,-0.091823,0.504833,A
-0.042522,-0.463965,0.392108,0.22699,0.261718,0.647088,0.144676,-0.274807,0.812439,0.637464,E
-0.091897,-0.118513,0.189393,1.280303,0.261718,-0.224934,0.069175,1.524342,0.656532,-0.115584,A
-0.116585,-0.581733,0.569929,1.083313,0.08296100000000001,-0.764757,-0.34608,1.443418,0.4694430000000001,-0.39325,D
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.723232,-1.28984,0.828493,1.68552,0.22513,I
0.587014,0.399665,0.064919,0.116828,-1.615223,0.107265,0.597681,-0.6418550000000001,-1.058449,-0.114499,A
0.105604,0.10132,0.246296,0.08707999999999999,0.261718,-0.8062819999999999,-0.044076,-2.517771,-2.804611,-0.596813,A
0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.813187,-0.157328,0.627233,0.157628,0.97989,A
0.056229,0.187683,-0.031104000000000007,-0.958476,0.261718,-0.598658,0.861934,-0.8852459999999999,-0.5283640000000001,-0.8489459999999999,F
0.09326,-0.055704,0.068476,0.305076,0.261718,0.564038,0.446679,0.809389,0.500624,0.387247,A
-0.351118,0.022808,0.171611,1.1519700000000002,0.261718,0.730137,-0.232828,0.765083,1.966154,0.953429,X
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,1.643684,0.673182,-2.038754,-1.058449,1.186997,E
-0.030178,0.391814,0.217845,-0.07332999999999999,0.261718,1.145386,0.333428,-0.248887,0.718895,0.982819,G
-0.215336,0.250492,0.4739060000000001,1.1870889999999998,0.17234000000000002,1.35301,0.144676,-0.616945,0.4694430000000001,1.258508,X
-0.104241,-0.338346,0.384996,-0.096275,0.261718,-0.224934,0.446679,-0.249217,-0.216549,-0.31506,E
0.142636,-0.000745,0.153829,0.955845,0.261718,0.231839,0.295677,0.66552,-0.247731,0.155645,F
0.043885,0.06991499999999999,0.285416,0.372779,0.261718,0.605563,0.597681,0.474784,0.7500760000000001,0.324935,H
0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.432558,0.031425,0.769335,0.064084,-0.297074,A
-0.06721,-0.149918,0.32098000000000004,0.118589,0.261718,-0.183409,0.031425,0.247351,0.562987,-0.060745000000000014,A
0.290762,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.470679,-1.063338,0.904913,1.654339,-0.677172,I
0.117948,-0.29909,0.4739060000000001,-0.204438,0.08296100000000001,-0.681707,0.069175,0.592751,0.40708,-0.5405760000000001,A
-0.301743,0.195534,0.381439,0.351116,0.08296100000000001,-0.224934,-5.480136,-1.000477,-0.746634,-3.567197,E
-0.301743,0.352558,0.288973,1.638181,0.261718,0.522513,0.408929,0.241799,0.251173,0.354615,E
0.377169,0.109171,0.317424,-1.658297,-0.9001979999999999,-2.965574,0.371178,-1.038647,-3.054063,-2.718829,H
0.105604,0.7215630000000001,0.086258,0.505409,0.261718,-0.224934,0.484429,0.675849,-0.029461,-0.346163,F
0.006853,0.038511,-0.376075,0.963811,-0.006417,1.394535,0.220177,-0.252673,-0.216549,1.245453,A
4.96908,-0.3854530000000001,0.14315999999999998,-2.600732,0.976743,-1.38763,-0.912336,-1.345178,0.531806,-0.671458,I
0.229043,0.242641,0.089814,0.12023,0.261718,0.480988,0.6354310000000001,-0.094049,-0.185368,0.194679,A
0.426544,0.588093,0.160942,-0.889699,0.261718,0.06573999999999999,0.408929,1.455048,-0.216549,-0.02898,F
-0.128929,-0.322644,0.288973,0.764881,0.261718,1.26996,0.333428,-0.8376399999999999,-0.933723,1.076439,F
-0.00549,0.054213,0.32098000000000004,0.804804,0.17234000000000002,-0.01731,0.7864329999999999,0.732232,1.747883,-0.312203,X
0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.8062819999999999,-0.006326,0.146294,-0.029461,-0.617861,F
-3.498799,-0.754459,0.477462,1.600496,-4.9222150000000005,1.394535,0.031425,0.290493,-1.027268,1.424097,X
0.47592,-0.338346,0.047137,-0.000972,0.976743,-1.138481,0.446679,-1.477086,0.7500760000000001,-1.132796,I
0.266074,0.164129,0.118265,0.320234,0.261718,-0.6401819999999999,0.748682,-0.952618,-0.621908,-0.835275,A
0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.14188399999999998,0.673182,-1.6511650000000002,-0.278912,-0.36181,F
-0.635027,-0.448263,0.299642,1.407861,0.17234000000000002,3.263153,1.6546919999999998,-0.710508,-0.091823,1.598957,Y
